date,year_month,country,currency,currency_name,rate,frequency,source
2025_12_08,2025_12,China,CNY,중국 위안,6.992,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2025_12_09,2025_12,China,CNY,중국 위안,6.9935,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2025_12_10,2025_12,China,CNY,중국 위안,6.995,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2025_12_11,2025_12,China,CNY,중국 위안,6.9965,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2025_12_12,2025_12,China,CNY,중국 위안,6.998,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2025_12_15,2025_12,China,CNY,중국 위안,6.992,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2025_12_16,2025_12,China,CNY,중국 위안,6.9935,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2025_12_17,2025_12,China,CNY,중국 위안,6.995,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2025_12_18,2025_12,China,CNY,중국 위안,6.9965,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2025_12_19,2025_12,China,CNY,중국 위안,6.998,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2025_12_22,2025_12,China,CNY,중국 위안,6.992,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2025_12_23,2025_12,China,CNY,중국 위안,6.9935,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2025_12_24,2025_12,China,CNY,중국 위안,6.995,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2025_12_25,2025_12,China,CNY,중국 위안,6.9965,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2025_12_26,2025_12,China,CNY,중국 위안,6.998,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2025_12_29,2025_12,China,CNY,중국 위안,6.992,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2025_12_30,2025_12,China,CNY,중국 위안,6.9935,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2025_12_31,2025_12,China,CNY,중국 위안,6.995,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_01_01,2026_01,China,CNY,중국 위안,6.965,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_01_02,2026_01,China,CNY,중국 위안,6.9665,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_01_05,2026_01,China,CNY,중국 위안,6.968,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_01_06,2026_01,China,CNY,중국 위안,6.9695,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_01_07,2026_01,China,CNY,중국 위안,6.971,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_01_08,2026_01,China,CNY,중국 위안,6.965,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_01_09,2026_01,China,CNY,중국 위안,6.9665,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_01_12,2026_01,China,CNY,중국 위안,6.968,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_01_13,2026_01,China,CNY,중국 위안,6.9695,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_01_14,2026_01,China,CNY,중국 위안,6.971,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_01_15,2026_01,China,CNY,중국 위안,6.965,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_01_16,2026_01,China,CNY,중국 위안,6.9665,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_01_19,2026_01,China,CNY,중국 위안,6.968,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_01_20,2026_01,China,CNY,중국 위안,6.9695,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_01_21,2026_01,China,CNY,중국 위안,6.971,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_01_22,2026_01,China,CNY,중국 위안,6.965,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_01_23,2026_01,China,CNY,중국 위안,6.9665,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_01_26,2026_01,China,CNY,중국 위안,6.968,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_01_27,2026_01,China,CNY,중국 위안,6.9695,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_01_28,2026_01,China,CNY,중국 위안,6.971,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_01_29,2026_01,China,CNY,중국 위안,6.965,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_01_30,2026_01,China,CNY,중국 위안,6.9665,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_02_02,2026_02,China,CNY,중국 위안,6.942,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_02_03,2026_02,China,CNY,중국 위안,6.9435,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_02_04,2026_02,China,CNY,중국 위안,6.945,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_02_05,2026_02,China,CNY,중국 위안,6.9465,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_02_06,2026_02,China,CNY,중국 위안,6.948,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_02_09,2026_02,China,CNY,중국 위안,6.942,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_02_10,2026_02,China,CNY,중국 위안,6.9435,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_02_11,2026_02,China,CNY,중국 위안,6.945,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_02_12,2026_02,China,CNY,중국 위안,6.9465,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_02_13,2026_02,China,CNY,중국 위안,6.948,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_02_16,2026_02,China,CNY,중국 위안,6.942,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_02_17,2026_02,China,CNY,중국 위안,6.9435,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_02_18,2026_02,China,CNY,중국 위안,6.945,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_02_19,2026_02,China,CNY,중국 위안,6.9465,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_02_20,2026_02,China,CNY,중국 위안,6.948,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_02_23,2026_02,China,CNY,중국 위안,6.942,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_02_24,2026_02,China,CNY,중국 위안,6.9435,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_02_25,2026_02,China,CNY,중국 위안,6.945,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_02_26,2026_02,China,CNY,중국 위안,6.9465,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_02_27,2026_02,China,CNY,중국 위안,6.948,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_03_02,2026_03,China,CNY,중국 위안,6.909,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_03_03,2026_03,China,CNY,중국 위안,6.9105,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_03_04,2026_03,China,CNY,중국 위안,6.912,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_03_05,2026_03,China,CNY,중국 위안,6.9135,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_03_06,2026_03,China,CNY,중국 위안,6.915,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_03_09,2026_03,China,CNY,중국 위안,6.909,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_03_10,2026_03,China,CNY,중국 위안,6.9105,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_03_11,2026_03,China,CNY,중국 위안,6.912,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_03_12,2026_03,China,CNY,중국 위안,6.9135,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_03_13,2026_03,China,CNY,중국 위안,6.915,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_03_16,2026_03,China,CNY,중국 위안,6.909,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_03_17,2026_03,China,CNY,중국 위안,6.9105,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_03_18,2026_03,China,CNY,중국 위안,6.912,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_03_19,2026_03,China,CNY,중국 위안,6.9135,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_03_20,2026_03,China,CNY,중국 위안,6.915,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_03_23,2026_03,China,CNY,중국 위안,6.909,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_03_24,2026_03,China,CNY,중국 위안,6.9105,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_03_25,2026_03,China,CNY,중국 위안,6.912,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_03_26,2026_03,China,CNY,중국 위안,6.9135,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_03_27,2026_03,China,CNY,중국 위안,6.915,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_03_30,2026_03,China,CNY,중국 위안,6.909,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_03_31,2026_03,China,CNY,중국 위안,6.9105,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_04_01,2026_04,China,CNY,중국 위안,6.882,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_04_02,2026_04,China,CNY,중국 위안,6.8835,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_04_03,2026_04,China,CNY,중국 위안,6.885,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_04_06,2026_04,China,CNY,중국 위안,6.8865,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_04_07,2026_04,China,CNY,중국 위안,6.888,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_04_08,2026_04,China,CNY,중국 위안,6.882,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_04_09,2026_04,China,CNY,중국 위안,6.8835,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_04_10,2026_04,China,CNY,중국 위안,6.885,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_04_13,2026_04,China,CNY,중국 위안,6.8865,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_04_14,2026_04,China,CNY,중국 위안,6.888,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_04_15,2026_04,China,CNY,중국 위안,6.882,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_04_16,2026_04,China,CNY,중국 위안,6.8835,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_04_17,2026_04,China,CNY,중국 위안,6.885,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_04_20,2026_04,China,CNY,중국 위안,6.8865,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_04_21,2026_04,China,CNY,중국 위안,6.888,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_04_22,2026_04,China,CNY,중국 위안,6.882,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_04_23,2026_04,China,CNY,중국 위안,6.8835,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_04_24,2026_04,China,CNY,중국 위안,6.885,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_04_27,2026_04,China,CNY,중국 위안,6.8865,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_04_28,2026_04,China,CNY,중국 위안,6.888,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_04_29,2026_04,China,CNY,중국 위안,6.882,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_04_30,2026_04,China,CNY,중국 위안,6.8835,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_05_01,2026_05,China,CNY,중국 위안,6.839,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_05_04,2026_05,China,CNY,중국 위안,6.8405,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_05_05,2026_05,China,CNY,중국 위안,6.842,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_05_06,2026_05,China,CNY,중국 위안,6.8435,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_05_07,2026_05,China,CNY,중국 위안,6.845,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_05_08,2026_05,China,CNY,중국 위안,6.839,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_05_11,2026_05,China,CNY,중국 위안,6.8405,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_05_12,2026_05,China,CNY,중국 위안,6.842,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_05_13,2026_05,China,CNY,중국 위안,6.8435,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_05_14,2026_05,China,CNY,중국 위안,6.845,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_05_15,2026_05,China,CNY,중국 위안,6.839,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_05_18,2026_05,China,CNY,중국 위안,6.8405,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_05_19,2026_05,China,CNY,중국 위안,6.842,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_05_20,2026_05,China,CNY,중국 위안,6.8435,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_05_21,2026_05,China,CNY,중국 위안,6.845,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_05_22,2026_05,China,CNY,중국 위안,6.839,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_05_25,2026_05,China,CNY,중국 위안,6.8405,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_05_26,2026_05,China,CNY,중국 위안,6.842,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_05_27,2026_05,China,CNY,중국 위안,6.8435,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_05_28,2026_05,China,CNY,중국 위안,6.845,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_05_29,2026_05,China,CNY,중국 위안,6.839,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_06_01,2026_06,China,CNY,중국 위안,6.812,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_06_02,2026_06,China,CNY,중국 위안,6.8135,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_06_03,2026_06,China,CNY,중국 위안,6.815,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_06_04,2026_06,China,CNY,중국 위안,6.8165,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_06_05,2026_06,China,CNY,중국 위안,6.818,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_06_08,2026_06,China,CNY,중국 위안,6.812,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_06_09,2026_06,China,CNY,중국 위안,6.8135,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_06_10,2026_06,China,CNY,중국 위안,6.815,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_06_11,2026_06,China,CNY,중국 위안,6.8165,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_06_12,2026_06,China,CNY,중국 위안,6.818,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_06_15,2026_06,China,CNY,중국 위안,6.812,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_06_16,2026_06,China,CNY,중국 위안,6.8135,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_06_17,2026_06,China,CNY,중국 위안,6.815,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_06_18,2026_06,China,CNY,중국 위안,6.8165,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_06_19,2026_06,China,CNY,중국 위안,6.818,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_06_22,2026_06,China,CNY,중국 위안,6.812,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_06_23,2026_06,China,CNY,중국 위안,6.8135,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_06_24,2026_06,China,CNY,중국 위안,6.815,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_06_25,2026_06,China,CNY,중국 위안,6.8165,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_06_26,2026_06,China,CNY,중국 위안,6.818,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_06_29,2026_06,China,CNY,중국 위안,6.812,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_06_30,2026_06,China,CNY,중국 위안,6.8135,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_07_01,2026_07,China,CNY,중국 위안,6.7735,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_07_02,2026_07,China,CNY,중국 위안,6.775,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_07_03,2026_07,China,CNY,중국 위안,6.7765,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_07_06,2026_07,China,CNY,중국 위안,6.778,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_07_07,2026_07,China,CNY,중국 위안,6.7795,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_07_08,2026_07,China,CNY,중국 위안,6.7735,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_07_09,2026_07,China,CNY,중국 위안,6.775,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_07_10,2026_07,China,CNY,중국 위안,6.7765,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_07_13,2026_07,China,CNY,중국 위안,6.778,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_07_14,2026_07,China,CNY,중국 위안,6.7795,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_07_15,2026_07,China,CNY,중국 위안,6.7735,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_07_16,2026_07,China,CNY,중국 위안,6.775,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_07_17,2026_07,China,CNY,중국 위안,6.7765,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_07_20,2026_07,China,CNY,중국 위안,6.778,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_07_21,2026_07,China,CNY,중국 위안,6.7795,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_07_22,2026_07,China,CNY,중국 위안,6.7735,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_07_23,2026_07,China,CNY,중국 위안,6.775,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_07_24,2026_07,China,CNY,중국 위안,6.7765,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_07_27,2026_07,China,CNY,중국 위안,6.778,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_07_28,2026_07,China,CNY,중국 위안,6.7795,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_07_29,2026_07,China,CNY,중국 위안,6.7735,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_07_30,2026_07,China,CNY,중국 위안,6.775,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_07_31,2026_07,China,CNY,중국 위안,6.7765,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_08_03,2026_08,China,CNY,중국 위안,6.749,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_08_04,2026_08,China,CNY,중국 위안,6.7505,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_08_05,2026_08,China,CNY,중국 위안,6.752,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_08_06,2026_08,China,CNY,중국 위안,6.7535,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_08_07,2026_08,China,CNY,중국 위안,6.755,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_08_10,2026_08,China,CNY,중국 위안,6.749,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_08_11,2026_08,China,CNY,중국 위안,6.7505,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_08_12,2026_08,China,CNY,중국 위안,6.752,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_08_13,2026_08,China,CNY,중국 위안,6.7535,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
2026_08_14,2026_08,China,CNY,중국 위안,6.755,Daily,People's Bank of China / CFETS (chinamoney.com.cn)
